"file","OM","Ftrgt","Btrigger","HCR","TACconstr","BB","catch_long","catch_short","catch_medium","risk1_full","risk1_long","risk1_short","risk1_medium","risk3_long","risk3_short","risk3_medium","iav_long","iav_short","iav_medium","catch_median_long","catch_median_short","catch_median_medium","conv_failed","F_maxed","ssb_median_long","ssb_median_short","ssb_median_medium","F_median_long","F_median_medium","F_median_short","Blim","recovery_time","recovery_proportion"
"OM1_HCR-B_Ftrgt-0.15_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds",1,0.15,140000,"B",FALSE,FALSE,25672.686,19839.6734,23279.0536,0.07215,0.0488,0.1034,0.0876,0.062,0.133,0.111,0.097373217,0.131952357,0.279066513,25554,21914,23823.5,0,0,194804.1203,164749.4158,184896.5637,0.147937637,0.144581104,0.137595568,119970,1,0.967
"OM1_HCR-B_Ftrgt-0.15_Btrigger-150000_TACconstr-TRUE_BB-TRUE.rds",1,0.15,150000,"B",TRUE,TRUE,25777.48129,20058.11924,22544.74526,0.07155,0.0488,0.1008,0.0878,0.059,0.127,0.111,0.375578058,0.365915916,0.511400883,25064.75,20872.45,22050.9,0,0,194824.4207,164853.4067,184714.6157,0.143264119,0.132120283,0.135607175,119970,1,0.967
"OM1_HCR-B_Ftrgt-0.15_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds",1,0.15,160000,"B",FALSE,FALSE,25534.9032,19327.8334,23123.669,0.06785,0.0448,0.0994,0.0824,0.058,0.124,0.104,0.104396598,0.139284487,0.271328056,25657.5,21805.5,23975.5,0,0,195414.1013,165443.8646,186059.4564,0.146146884,0.141637083,0.132342977,119970,1,0.969
"OM1_HCR-B_Ftrgt-0.15_Btrigger-160000_TACconstr-TRUE_BB-TRUE.rds",1,0.15,160000,"B",TRUE,TRUE,25687.68656,19783.40894,22459.07498,0.06875,0.0458,0.0996,0.0838,0.054,0.127,0.108,0.374097182,0.376502276,0.496709025,24891.6,20318.2,21968.95,0,0,195126.3364,165357.2969,185311.2676,0.142123223,0.131063038,0.132706574,119970,1,0.968
"OM1_HCR-B_Ftrgt-0.15_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds",1,0.15,170000,"B",FALSE,FALSE,25409.6621,18889.0034,23011.361,0.065,0.0431,0.095,0.0788,0.052,0.117,0.097,0.109640163,0.162883773,0.264189947,25738.5,21010.5,24077,0,0,195949.8157,166120.3752,186556.2295,0.14472969,0.13935682,0.127642295,119970,1,0.97
"OM1_HCR-B_Ftrgt-0.15_Btrigger-170000_TACconstr-TRUE_BB-TRUE.rds",1,0.15,170000,"B",TRUE,TRUE,25565.87851,19348.004,22349.4174,0.0655,0.0439,0.0942,0.08,0.053,0.118,0.104,0.373492178,0.382525944,0.482918691,24668.7,19987.4,21826.6,0,0,195617.8937,166143.6392,186008.5838,0.140573142,0.129372296,0.127945388,119970,1,0.968
"OM1_HCR-B_Ftrgt-0.15_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds",1,0.15,180000,"B",FALSE,FALSE,25259.882,18347.303,22866.8396,0.06195,0.0415,0.0896,0.0752,0.05,0.108,0.093,0.115243518,0.200679623,0.26197338,25827,20081.5,23974.5,0,0,196877.9071,166971.4721,187255.8567,0.142949524,0.13668727,0.122072348,119970,1,0.971
"OM1_HCR-B_Ftrgt-0.15_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds",1,0.15,180000,"B",TRUE,TRUE,25412.6742,18791.89022,22219.69269,0.06235,0.0423,0.0884,0.0764,0.052,0.109,0.097,0.372153101,0.369509887,0.47609948,24453.1,19755.95,21777.4,0,0,196174.8499,166896.6413,187061.4336,0.138670215,0.12749401,0.122457805,119970,1,0.97
"OM1_HCR-B_Ftrgt-0.15_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds",1,0.15,190000,"B",FALSE,FALSE,25065.2819,17811.5368,22672.2516,0.0593,0.0398,0.085,0.0726,0.048,0.101,0.09,0.120662766,0.230393612,0.261616665,25804,19193,23476,0,0,197653.0585,167654.0159,188267.9063,0.140867355,0.13448044,0.11640169,119970,1,0.972
"OM1_HCR-B_Ftrgt-0.15_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds",1,0.15,190000,"B",TRUE,TRUE,25214.13755,18241.19822,22032.3848,0.05985,0.0406,0.0838,0.0744,0.05,0.102,0.093,0.371986247,0.363693386,0.468840496,24178.4,19040.4,21694.3,0,0,196929.6455,167808.8554,187789.7253,0.136312333,0.125654227,0.117166291,119970,1,0.972
"OM1_HCR-B_Ftrgt-0.15_Btrigger-210000_TACconstr-FALSE_BB-FALSE.rds",1,0.15,210000,"B",FALSE,FALSE,24566.792,16753.2162,22169.591,0.05485,0.0366,0.0782,0.068,0.046,0.093,0.084,0.134375966,0.241477197,0.263034479,24635,17589,22024,0,0,199467.6183,169135.625,190176.29,0.135028293,0.127704878,0.106166708,119970,1,0.973
"OM1_HCR-B_Ftrgt-0.15_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds",1,0.15,210000,"B",TRUE,TRUE,24710.92294,17154.5319,21546.58084,0.05485,0.0366,0.0782,0.068,0.047,0.095,0.087,0.368493266,0.347765849,0.458871683,23850.35,17537.4,20951.85,0,0,198865.5402,169189.6123,189844.644,0.13139004,0.119789216,0.106920199,119970,1,0.973
"OM1_HCR-B_Ftrgt-0.15_Btrigger-220000_TACconstr-TRUE_BB-TRUE.rds",1,0.15,220000,"B",TRUE,TRUE,24404.04246,16653.93048,21257.90458,0.053,0.0352,0.0754,0.0662,0.044,0.092,0.084,0.366876854,0.353289298,0.450158454,23570.4,16872.8,20272.45,0,0,199862.751,169948.3771,190681.6569,0.128324826,0.11638443,0.102636501,119970,1,0.974
"OM1_HCR-B_Ftrgt-0.15_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds",1,0.15,2e+05,"B",FALSE,FALSE,24831.5939,17278.7648,22439.4486,0.05685,0.0378,0.0808,0.071,0.048,0.095,0.087,0.127939781,0.236666223,0.261393438,25417,18367.5,22732.5,0,0,198421.7777,168352.5544,189184.2071,0.138117725,0.131068894,0.111008898,119970,1,0.973
"OM1_HCR-B_Ftrgt-0.15_Btrigger-2e+05_TACconstr-TRUE_BB-TRUE.rds",1,0.15,2e+05,"B",TRUE,TRUE,24981.26158,17701.40148,21804.48662,0.05765,0.0388,0.0806,0.0724,0.049,0.098,0.089,0.371272239,0.35983219,0.464735949,24021.65,18260.6,21448.75,0,0,197805.3882,168364.4032,188699.4482,0.133666723,0.122805457,0.112119866,119970,1,0.973
"OM1_HCR-B_Ftrgt-0.165_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds",1,0.165,190000,"B",TRUE,TRUE,26683.35103,19706.3253,23424.618,0.06675,0.0452,0.0934,0.0832,0.057,0.118,0.105,0.372135915,0.372062867,0.471828574,25697.15,20442,23100.4,0,0,193118.7242,166198.9884,184336.1919,0.148908512,0.137118044,0.128446661,119970,1,0.968
"OM1_HCR-B_Ftrgt-0.16_Btrigger-140000_TACconstr-TRUE_BB-TRUE.rds",1,0.16,140000,"B",TRUE,TRUE,26859.22578,21366.30882,23558.31658,0.07925,0.0545,0.109,0.099,0.068,0.14,0.126,0.375020738,0.36222607,0.537087068,26179.9,22568.7,23187.35,0,0,191405.3192,163532.2894,181820.3121,0.153567241,0.141821688,0.147923244,119970,1,0.964
"OM1_HCR-B_Ftrgt-0.16_Btrigger-160000_TACconstr-TRUE_BB-TRUE.rds",1,0.16,160000,"B",TRUE,TRUE,26709.62063,20846.28816,23418.71792,0.0751,0.0517,0.104,0.093,0.063,0.131,0.115,0.373723332,0.374412061,0.5043067,25959.35,21481.4,22929.1,0,0,192287.6024,164167.831,182758.1105,0.151037006,0.139472765,0.141445029,119970,1,0.967
"OM1_HCR-B_Ftrgt-0.16_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds",1,0.16,170000,"B",FALSE,FALSE,26433.251,19902.8454,24000.70776,0.0705,0.0483,0.1008,0.0846,0.061,0.126,0.106,0.112454994,0.122122103,0.277433955,26897,22154.5,25234.5,0,0,193281.5258,164926.1652,183973.1469,0.153857175,0.148163193,0.136384139,119970,1,0.967
"OM1_HCR-B_Ftrgt-0.16_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds",1,0.16,180000,"B",FALSE,FALSE,26269.3434,19331.7778,23847.09424,0.0667,0.0454,0.0962,0.0798,0.054,0.119,0.1,0.118389046,0.16003589,0.27318043,26936,21160.5,25051.5,0,0,193968.1878,165834.552,184882.6337,0.15155079,0.145452266,0.130182307,119970,1,0.968
"OM1_HCR-B_Ftrgt-0.16_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds",1,0.16,180000,"B",TRUE,TRUE,26414.17449,19804.77106,23165.94304,0.06755,0.0458,0.095,0.0836,0.056,0.121,0.107,0.372981309,0.376741458,0.476410064,25358.5,20724.85,22707.8,0,0,193504.0406,165809.4089,184334.8205,0.147051996,0.135940537,0.130588058,119970,1,0.967
"OM1_HCR-B_Ftrgt-0.16_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds",1,0.16,190000,"B",FALSE,FALSE,26060.6987,18755.7336,23648.9168,0.063,0.0427,0.0902,0.0764,0.051,0.109,0.096,0.123931493,0.195448818,0.267102593,26882,20244,24438,0,0,194787.4142,166661.6361,185921.3241,0.149400083,0.142555319,0.124031914,119970,1,0.969
"OM1_HCR-B_Ftrgt-0.16_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds",1,0.16,190000,"B",TRUE,TRUE,26207.65841,19228.79266,22977.41346,0.06405,0.0438,0.09,0.0786,0.053,0.112,0.102,0.372427277,0.363847419,0.473129194,25202.75,20018.3,22687.35,0,0,194301.1848,166776.3349,185262.9794,0.14500351,0.133168151,0.124715903,119970,1,0.968
"OM1_HCR-B_Ftrgt-0.16_Btrigger-210000_TACconstr-FALSE_BB-FALSE.rds",1,0.16,210000,"B",FALSE,FALSE,25526.84997,17644.9214,23117.41189,0.0586,0.0399,0.0824,0.0722,0.048,0.096,0.09,0.137994594,0.240383724,0.268622319,25502,18630.5,22834.5,0,0,196886.9261,168273.4755,187876.4872,0.142569538,0.13500554,0.11296881,119970,1,0.973
"OM1_HCR-B_Ftrgt-0.16_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds",1,0.16,210000,"B",TRUE,TRUE,25679.58534,18057.40898,22468.12418,0.05915,0.0409,0.0814,0.0734,0.05,0.099,0.091,0.368774702,0.344653154,0.460352262,24845.5,18504.6,21704.95,0,0,196369.7359,168265.6469,187487.6723,0.139115642,0.12663952,0.113803578,119970,1,0.972
"OM1_HCR-B_Ftrgt-0.16_Btrigger-220000_TACconstr-TRUE_BB-TRUE.rds",1,0.16,220000,"B",TRUE,TRUE,25361.72877,17523.81722,22162.7805,0.0565,0.0382,0.079,0.0706,0.047,0.095,0.088,0.366390172,0.345006814,0.456690026,24415.85,17800.75,21025.05,0,0,197510.5789,168899.7231,188606.0233,0.135674425,0.122964093,0.108979297,119970,1,0.973
"OM1_HCR-B_Ftrgt-0.16_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds",1,0.16,2e+05,"B",FALSE,FALSE,25815.2167,18189.8046,23401.7946,0.061,0.0419,0.0866,0.0736,0.049,0.104,0.091,0.131275275,0.226093065,0.265838748,26308.5,19409.5,23578,0,0,195791.0474,167463.1064,186924.8662,0.146255718,0.138839648,0.118232926,119970,1,0.972
"OM1_HCR-B_Ftrgt-0.16_Btrigger-2e+05_TACconstr-TRUE_BB-TRUE.rds",1,0.16,2e+05,"B",TRUE,TRUE,25968.25683,18642.6154,22738.81274,0.06125,0.0423,0.0856,0.0748,0.052,0.105,0.094,0.370489767,0.360681703,0.463612519,25048,19216.75,22327.4,0,0,195281.2345,167556.0797,186486.3996,0.142022775,0.130107388,0.119134718,119970,1,0.97
"OM1_HCR-B_Ftrgt-0.172_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds",1,0.172,190000,"B",TRUE,TRUE,27333.8681,20380.42284,24036.24468,0.0701,0.0485,0.0978,0.0856,0.059,0.123,0.108,0.371571547,0.373229591,0.473005272,26338.35,21117.2,23743.15,0,0,191326.2909,165443.2031,182557.5822,0.154572182,0.142574769,0.133877227,119970,1,0.968
"OM1_HCR-B_Ftrgt-0.172_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds",1,0.172,210000,"B",TRUE,TRUE,26771.52714,19125.88856,23514.54736,0.06315,0.0444,0.087,0.0768,0.055,0.109,0.098,0.368758829157845,0.342508951155776,0.461666817095968,25901.4,19656.7,22582.3,0,0,193451.903991601,167184.043202295,184950.725327227,0.148140302988072,0.134889420128947,0.121884389281612,119970,1,0.968
"OM1_HCR-B_Ftrgt-0.172_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds",1,0.172,2e+05,"B",FALSE,FALSE,26920.5454,19277.701,24502.522,0.066,0.0452,0.0938,0.0798,0.054,0.115,0.099,0.134859926,0.183020885,0.273605219,27256.5,20581,24535.5,0,0,192844.2617,166197.1649,184369.8042,0.155682873,0.147998982,0.127106232,119970,1,0.969
"OM1_HCR-B_Ftrgt-0.176_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds",1,0.176,210000,"B",TRUE,TRUE,27116.61795,19483.44098,23847.93656,0.0651,0.0449,0.0904,0.0802,0.057,0.113,0.101,0.368582233802098,0.345828805428842,0.464769098856733,26263.3,19952.75,22796.5,0,0,192558.28871022,166870.781668705,184142.923866096,0.151069623201771,0.137407420693556,0.124541966993938,119970,1,0.968
"OM1_HCR-B_Ftrgt-0.176_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds",1,0.176,2e+05,"B",FALSE,FALSE,27277.1548,19634.2892,24848.2142,0.0673,0.0466,0.0952,0.0808,0.056,0.117,0.101,0.136279286,0.168028802,0.277458464,27555,20953.5,24802,0,0,191953.1732,165845.657,183421.3195,0.158894591,0.151144591,0.13002669,119970,1,0.968
"OM1_HCR-B_Ftrgt-0.17_Btrigger-210000_TACconstr-FALSE_BB-FALSE.rds",1,0.17,210000,"B",FALSE,FALSE,26439.8772,18518.6812,24029.9722,0.06215,0.0427,0.0884,0.0748,0.051,0.105,0.093,0.141713468,0.221011034,0.270112901,26246.5,19595.5,23582,0,0,194642.2022,167245.1505,185819.9396,0.150075746,0.142540027,0.119784694,119970,1,0.971
"OM1_HCR-B_Ftrgt-0.17_Btrigger-220000_TACconstr-TRUE_BB-TRUE.rds",1,0.17,220000,"B",TRUE,TRUE,26263.23066,18389.92484,23033.5038,0.06065,0.0422,0.0834,0.0748,0.052,0.102,0.094,0.3667603,0.341701077,0.45852137,25202.75,18723.75,21771.05,0,0,195101.8341,168040.3973,186558.4885,0.142867484,0.129606208,0.115412872,119970,1,0.971
"OM1_HCR-B_Ftrgt-0.17_Btrigger-230000_TACconstr-TRUE_BB-TRUE.rds",1,0.17,230000,"B",TRUE,TRUE,25909.39159,17854.22224,22692.39896,0.0578,0.0396,0.0802,0.0718,0.049,0.096,0.089,0.365323804,0.341827375,0.454087141,24490.35,18051.8,21105.05,0,0,196170.7387,168661.1412,187675.3767,0.139024554,0.125580088,0.110677636,119970,1,0.971
"OM1_HCR-B_Ftrgt-0.17_Btrigger-240000_TACconstr-TRUE_BB-TRUE.rds",1,0.17,240000,"B",TRUE,TRUE,25538.48035,17343.1484,22337.23054,0.05585,0.0379,0.078,0.0696,0.047,0.095,0.088,0.36519337,0.3401803,0.450967162,23852.2,17425.9,20534.1,0,0,197465.505,169223.2099,188727.5577,0.135323424,0.121762193,0.106454005,119970,1,0.973
"OM1_HCR-B_Ftrgt-0.17_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds",1,0.17,2e+05,"B",FALSE,FALSE,26741.4022,19096.2982,24323.8988,0.06465,0.0441,0.092,0.0784,0.052,0.111,0.097,0.134384308,0.190408919,0.272407651,27112,20388,24381.5,0,0,193311.0749,166473.8649,184708.0096,0.15398893,0.146448151,0.125584486,119970,1,0.969
"OM1_HCR-B_Ftrgt-0.18_Btrigger-140000_TACconstr-TRUE_BB-TRUE.rds",1,0.18,140000,"B",TRUE,TRUE,28752.30118,23496.4762,25366.13986,0.0927,0.0677,0.1248,0.1106,0.081,0.163,0.138,0.375942062,0.362963357,0.551573764,28189.15,24758.5,25083.05,0,0,185994.2833,161325.8134,176813.888,0.171933543,0.159425977,0.167177498,119970,1,0.959
"OM1_HCR-B_Ftrgt-0.18_Btrigger-160000_TACconstr-TRUE_BB-TRUE.rds",1,0.18,160000,"B",TRUE,TRUE,28582.80773,22922.48282,25194.49402,0.0878,0.0634,0.1198,0.1046,0.077,0.151,0.13,0.374962527,0.378052001,0.520965423,27884.9,23634.2,24798.1,0,0,186862.3677,161986.738,177795.2461,0.168437533,0.156152224,0.159699077,119970,1,0.962
"OM1_HCR-B_Ftrgt-0.18_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds",1,0.18,180000,"B",TRUE,TRUE,28259.87396,21760.91894,24921.5655,0.07855,0.0556,0.1072,0.0958,0.065,0.136,0.117,0.374381434,0.378156084,0.493813399,27254.6,22775.65,24604.85,0,0,188571.0252,163682.5581,179698.7746,0.16408427,0.151617939,0.147093972,119970,1,0.966
"OM1_HCR-B_Ftrgt-0.18_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds",1,0.18,210000,"B",TRUE,TRUE,27452.15032,19838.01662,24181.59666,0.0669,0.0465,0.092,0.0826,0.058,0.115,0.104,0.370162406,0.356397961,0.463660813,26527.75,20238,23154.45,0,0,191669.6873,166486.6698,183316.1586,0.153857247,0.140453739,0.127423867,119970,1,0.968
"OM1_HCR-B_Ftrgt-0.18_Btrigger-220000_TACconstr-TRUE_BB-TRUE.rds",1,0.18,220000,"B",TRUE,TRUE,27114.58806,19240.54956,23855.24874,0.06355,0.0446,0.0876,0.0774,0.055,0.111,0.098,0.367134376,0.340855081,0.459045332,25923.55,19626.1,22436.05,0,0,192891.2514,167217.5905,184493.8385,0.149796317,0.13557853,0.121933862,119970,1,0.968
"OM1_HCR-B_Ftrgt-0.18_Btrigger-230000_TACconstr-TRUE_BB-TRUE.rds",1,0.18,230000,"B",TRUE,TRUE,26753.31627,18678.4742,23513.04562,0.0613,0.0426,0.0846,0.0754,0.052,0.103,0.095,0.366006669,0.339221978,0.454902316,25231.9,18922.55,21800,0,0,193944.9723,167844.9614,185706.2307,0.145841102,0.131695138,0.11691256,119970,1,0.971
"OM1_HCR-B_Ftrgt-0.18_Btrigger-240000_TACconstr-TRUE_BB-TRUE.rds",1,0.18,240000,"B",TRUE,TRUE,26374.98505,18141.21344,23141.76804,0.05955,0.0414,0.0814,0.074,0.051,0.098,0.092,0.364057192,0.338351785,0.451804613,24548.35,18254.8,21243.5,0,0,195122.8685,168437.6161,186846.5984,0.141920775,0.127613603,0.112440152,119970,1,0.971
"OM1_HCR-B_Ftrgt-0.18_Btrigger-2e+05_TACconstr-TRUE_BB-TRUE.rds",1,0.18,2e+05,"B",TRUE,TRUE,27756.56012,20491.3859,24464.43576,0.07025,0.0491,0.0968,0.086,0.061,0.123,0.108,0.371950437,0.368264582,0.471655308,26916.8,20975.1,23912.35,0,0,190401.2311,165410.5846,182253.4865,0.157739922,0.144405925,0.134110156,119970,1,0.967
"OM1_HCR-B_Ftrgt-0.1_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds",1,0.1,140000,"B",FALSE,FALSE,19470.9382,14217.091,17438.4042,0.04785,0.0295,0.0726,0.0598,0.038,0.086,0.072,0.086539393,0.14070463,0.224939674,19142,15194,17573,0,0,211410.8321,171302.5336,199128.5793,0.099107791,0.096902097,0.091635494,119970,1,0.978
"OM1_HCR-B_Ftrgt-0.1_Btrigger-140000_TACconstr-TRUE_BB-TRUE.rds",1,0.1,140000,"B",TRUE,TRUE,19585.08787,15380.81856,16868.14352,0.05145,0.0302,0.0812,0.0642,0.039,0.106,0.08,0.377784229,0.454257361,0.489809905,18823.3,15309.1,16442.8,0,0,210974.7667,169409.6164,197913.0051,0.097281221,0.089297113,0.095335755,119970,1,0.979
"OM1_HCR-B_Ftrgt-0.1_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds",1,0.1,160000,"B",FALSE,FALSE,19399.1228,13871.356,17357.678,0.04645,0.0284,0.0716,0.0574,0.038,0.085,0.071,0.09268755,0.1856642,0.222128175,19183,15182.5,17657,0,0,211731.266,171620.5701,199371.1702,0.098449022,0.09581157,0.088441635,119970,1,0.98
"OM1_HCR-B_Ftrgt-0.1_Btrigger-160000_TACconstr-TRUE_BB-TRUE.rds",1,0.1,160000,"B",TRUE,TRUE,19510.21195,15063.9595,16788.46728,0.04985,0.0293,0.08,0.0608,0.039,0.106,0.077,0.377225244,0.445568133,0.467344148,18856.1,14473.95,16290.55,0,0,211186.4455,169882.674,198388.3957,0.096104918,0.088232849,0.090794379,119970,1,0.979
"OM1_HCR-B_Ftrgt-0.1_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds",1,0.1,180000,"B",FALSE,FALSE,19233.8501,13213.3054,17187.4748,0.0435,0.0265,0.0672,0.0538,0.036,0.08,0.065,0.100081654,0.21449524,0.219414118,19271,13940.5,17833,0,0,212256.4378,172706.716,200564.0476,0.097263919,0.093606982,0.082578391,119970,1,0.981
"OM1_HCR-B_Ftrgt-0.1_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds",1,0.1,180000,"B",TRUE,TRUE,19366.2981,13514.96332,16688.47028,0.0438,0.0273,0.0676,0.053,0.036,0.083,0.067,0.375109526,0.412767745,0.45273822,18632.65,14221.5,16161.25,0,0,211859.3288,172753.5129,199841.1961,0.094316973,0.086763125,0.082833382,119970,1,0.981
"OM1_HCR-B_Ftrgt-0.1_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds",1,0.1,2e+05,"B",FALSE,FALSE,18960.6256,12476.4468,16906.2558,0.04155,0.0255,0.0636,0.0516,0.035,0.075,0.063,0.110412862,0.231437843,0.222755323,19362.5,12632,17536.5,0,0,213117.8685,173750.1908,201823.649,0.095248737,0.090654579,0.075746963,119970,1,0.981
"OM1_HCR-B_Ftrgt-0.1_Btrigger-2e+05_TACconstr-TRUE_BB-TRUE.rds",1,0.1,2e+05,"B",TRUE,TRUE,19084.30074,12760.24734,16412.44718,0.04165,0.0255,0.0636,0.052,0.034,0.077,0.065,0.373617555,0.463941559,0.446543752,18230.55,13436.4,16032.7,0,0,212832.1996,173808.1434,201315.7158,0.091858948,0.084086707,0.076745389,119970,1,0.981
"OM1_HCR-B_Ftrgt-0.2_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds",1,0.2,140000,"B",FALSE,FALSE,30350.8223,25033.868,27771.674,0.10515,0.0788,0.1426,0.1204,0.096,0.199,0.148,0.107804708,0.123172372,0.330075424,30700.5,27969,29065,0,0,181464.2593,159162.4521,172623.4984,0.195175505,0.191568985,0.186263786,119970,1,0.95
"OM1_HCR-B_Ftrgt-0.2_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds",1,0.2,160000,"B",FALSE,FALSE,30153.2013,24373.6756,27584.5088,0.0986,0.0726,0.1374,0.1118,0.089,0.188,0.138,0.118172869,0.130426482,0.322499088,30959.5,27642,29263,0,0,182623.4045,159892.8918,174105.2337,0.191585627,0.18619022,0.178598161,119970,1,0.953
"OM1_HCR-B_Ftrgt-0.2_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds",1,0.2,180000,"B",FALSE,FALSE,29772.3901,23133.7086,27301.4834,0.0891,0.0655,0.1216,0.1038,0.081,0.16,0.124,0.130368316,0.12501442,0.306792368,30849,25337.5,28420,0,0,184249.091,161642.9355,175982.4786,0.185576949,0.17843741,0.163799261,119970,1,0.958
"OM1_HCR-B_Ftrgt-0.2_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds",1,0.2,2e+05,"B",FALSE,FALSE,29235.1114,21742.5858,26812.9872,0.08035,0.0584,0.109,0.0956,0.074,0.138,0.116,0.14516395,0.128610235,0.295127255,29198.5,23259.5,26627.5,0,0,186554.7933,163566.7168,178514.6676,0.176670617,0.168715807,0.148130688,119970,1,0.963
"OM1_HCR-C_Ftrgt-0.108_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds",1,0.108,190000,"C",FALSE,FALSE,20133.1244,13943.1398,18075.16585,0.04925,0.0322,0.0714,0.0612,0.044,0.084,0.077,0.109332482,0.22061491,0.17678328,20412,14235,18719,0,0,209648.4414,172191.4275,198793.1739,0.103122577,0.098284054,0.085000528,119970,1,0.977
"OM1_HCR-C_Ftrgt-0.126_Btrigger-220000_TACconstr-FALSE_BB-FALSE.rds",1,0.126,220000,"C",FALSE,FALSE,21681.6629,14404.507,19451.9318,0.04995,0.0332,0.0718,0.0616,0.045,0.084,0.077,0.134498284671832,0.234381788938506,0.203592990712663,21553.5,14333,18925.5,0,0,206620.574445663,172058.109271018,196410.871287045,0.112567700163786,0.105378908823091,0.0861284889043712,119970,1,0.977
"OM1_HCR-C_Ftrgt-0.12_Btrigger-140000_TACconstr-TRUE_BB-TRUE.rds",1,0.12,140000,"C",TRUE,TRUE,22241.35115,17900.2676,19427.18648,0.06955,0.0482,0.0946,0.0872,0.06,0.12,0.104,0.373135693,0.362779744,0.391090449,21358.85,17908.5,18650.9,0,0,203247.9533,167275.9563,191565.9458,0.115831078,0.106474721,0.114843232,119970,1,0.964
"OM1_HCR-C_Ftrgt-0.12_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds",1,0.12,160000,"C",FALSE,FALSE,21978.8391,16570.836,19863.1562,0.06275,0.0428,0.0858,0.0796,0.057,0.105,0.098,0.098881132,0.18861861,0.154753499,21816,17930,20139,0,0,204355.936,168851.312,193615.8405,0.116621694,0.112933665,0.105596382,119970,1,0.97
"OM1_HCR-C_Ftrgt-0.12_Btrigger-160000_TACconstr-TRUE_BB-TRUE.rds",1,0.12,160000,"C",TRUE,TRUE,22146.66975,17383.49208,19287.92644,0.0648,0.0438,0.091,0.0806,0.057,0.115,0.099,0.37162316,0.360030721,0.392545201,21367.1,16894.65,18507.9,0,0,203708.6783,167800.1394,192515.3495,0.114079245,0.10473971,0.108563507,119970,1,0.968
"OM1_HCR-C_Ftrgt-0.12_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds",1,0.12,180000,"C",FALSE,FALSE,21786.4391,15681.7002,19642.1836,0.0563,0.0377,0.0796,0.0702,0.05,0.096,0.087,0.108266156,0.215318287,0.171752193,21980.5,16512.5,20320,0,0,205318.6261,170122.0706,194758.8317,0.115178683,0.110070079,0.098053603,119970,1,0.971
"OM1_HCR-C_Ftrgt-0.12_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds",1,0.12,180000,"C",TRUE,TRUE,21959.95385,16052.78738,19107.85973,0.0571,0.0392,0.079,0.071,0.051,0.1,0.089,0.370115143,0.341932345,0.398822289,21014.7,16436.3,18387.1,0,0,204866.4565,170212.0666,194234.6166,0.111620251,0.102493906,0.099049035,119970,1,0.971
"OM1_HCR-C_Ftrgt-0.12_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds",1,0.12,190000,"C",FALSE,FALSE,21640.5321,15204.1946,19485.664,0.0538,0.036,0.0766,0.0666,0.048,0.091,0.083,0.11421392,0.221648965,0.180114897,22057,15701,20190.5,0,0,205766.6021,170788.5353,195496.3809,0.11382919,0.108231052,0.093882634,119970,1,0.974
"OM1_HCR-C_Ftrgt-0.12_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds",1,0.12,190000,"C",TRUE,TRUE,21804.01769,15567.61648,18956.57798,0.05445,0.0368,0.0762,0.068,0.048,0.093,0.084,0.370227986,0.346159742,0.399468294,20803.2,15879.55,18360.2,0,0,205452.3326,170833.383,195214.5755,0.110138776,0.100993804,0.095072023,119970,1,0.974
